word|entry_id|source
懸案|1257660|jmdict-eng-common
けんしょう|1257690|jmdict-eng-common
懸賞|1257690|jmdict-eng-common
けんすい|1257700|jmdict-eng-common
懸垂|1257700|jmdict-eng-common
けねん|1257720|jmdict-eng-common
けんねん|1257720|jmdict-eng-common
懸念|1257720|jmdict-eng-common
けんめい|1257730|jmdict-eng-common
懸命|1257730|jmdict-eng-common
こぶし|1257740|jmdict-eng-common
拳|1257740|jmdict-eng-common
げんこつ|1257750|jmdict-eng-common
ゲンコツ|1257750|jmdict-eng-common
拳骨|1257750|jmdict-eng-common
けんじゅう|1257760|jmdict-eng-common
けん銃|1257760|jmdict-eng-common
拳銃|1257760|jmdict-eng-common
まくる|1257800|jmdict-eng-common
捲る|1257800|jmdict-eng-common
めくる|1257810|jmdict-eng-common
捲る|1257810|jmdict-eng-common
けんえき|1257830|jmdict-eng-common
検疫|1257830|jmdict-eng-common
けんえつ|1257840|jmdict-eng-common
検閲|1257840|jmdict-eng-common
けんきょ|1257880|jmdict-eng-common
検挙|1257880|jmdict-eng-common
けんさ|1257890|jmdict-eng-common
検査|1257890|jmdict-eng-common
けんさく|1257900|jmdict-eng-common
検索|1257900|jmdict-eng-common
けんさつ|1257910|jmdict-eng-common
検察|1257910|jmdict-eng-common
檢察|1257910|jmdict-eng-common
けんじ|1257930|jmdict-eng-common
検事|1257930|jmdict-eng-common
檢事|1257930|jmdict-eng-common
けんしゅつ|1257940|jmdict-eng-common
検出|1257940|jmdict-eng-common
けんしょう|1257950|jmdict-eng-common
検証|1257950|jmdict-eng-common
けんてい|1257990|jmdict-eng-common
検定|1257990|jmdict-eng-common
けんとう|1258000|jmdict-eng-common
検討|1258000|jmdict-eng-common
けんもん|1258050|jmdict-eng-common
検問|1258050|jmdict-eng-common
けん|1258080|jmdict-eng-common
権|1258080|jmdict-eng-common
けんい|1258090|jmdict-eng-common
権威|1258090|jmdict-eng-common
けんえき|1258100|jmdict-eng-common
権益|1258100|jmdict-eng-common
けんげん|1258130|jmdict-eng-common
権限|1258130|jmdict-eng-common
けんり|1258200|jmdict-eng-common
権利|1258200|jmdict-eng-common
けんりょく|1258220|jmdict-eng-common
権力|1258220|jmdict-eng-common
いぬ|1258330|jmdict-eng-common
イヌ|1258330|jmdict-eng-common
犬|1258330|jmdict-eng-common
狗|1258330|jmdict-eng-common
けんえんのなか|1258340|jmdict-eng-common
犬猿の仲|1258340|jmdict-eng-common
けんきん|1258420|jmdict-eng-common
献金|1258420|jmdict-eng-common
けんけつ|1258430|jmdict-eng-common
献血|1258430|jmdict-eng-common
けんじょう|1258440|jmdict-eng-common
献上|1258440|jmdict-eng-common
こんだて|1258500|jmdict-eng-common
献立|1258500|jmdict-eng-common
けんきゅう|1258520|jmdict-eng-common
研究|1258520|jmdict-eng-common
硏究|1258520|jmdict-eng-common
けんきゅういん|1258540|jmdict-eng-common
研究員|1258540|jmdict-eng-common
けんきゅうしつ|1258570|jmdict-eng-common
研究室|1258570|jmdict-eng-common
けんきゅうしゃ|1258590|jmdict-eng-common
研究者|1258590|jmdict-eng-common
けんしゅう|1258660|jmdict-eng-common
研修|1258660|jmdict-eng-common
きぬ|1258710|jmdict-eng-common
絹|1258710|jmdict-eng-common
きぬおりもの|1258730|jmdict-eng-common
絹織物|1258730|jmdict-eng-common
けんぷ|1258760|jmdict-eng-common
絹布|1258760|jmdict-eng-common
けん|1258810|jmdict-eng-common
県|1258810|jmdict-eng-common
縣|1258810|jmdict-eng-common
けんえい|1258820|jmdict-eng-common
県営|1258820|jmdict-eng-common
けんか|1258830|jmdict-eng-common
県下|1258830|jmdict-eng-common
けんかい|1258840|jmdict-eng-common
県会|1258840|jmdict-eng-common
けんぎ|1258850|jmdict-eng-common
県議|1258850|jmdict-eng-common
けんけい|1258860|jmdict-eng-common
県警|1258860|jmdict-eng-common
けんちじ|1258870|jmdict-eng-common
県知事|1258870|jmdict-eng-common
けんちょう|1258880|jmdict-eng-common
県庁|1258880|jmdict-eng-common
けんどう|1258900|jmdict-eng-common
県道|1258900|jmdict-eng-common
けんない|1258910|jmdict-eng-common
県内|1258910|jmdict-eng-common
けんみん|1258920|jmdict-eng-common
県民|1258920|jmdict-eng-common
けんりつ|1258940|jmdict-eng-common
県立|1258940|jmdict-eng-common
かた|1258950|jmdict-eng-common
肩|1258950|jmdict-eng-common
かたこり|1259000|jmdict-eng-common
肩こり|1259000|jmdict-eng-common
肩凝り|1259000|jmdict-eng-common
みいだす|1259130|jmdict-eng-common
みだす|1259130|jmdict-eng-common
見いだす|1259130|jmdict-eng-common
見い出す|1259130|jmdict-eng-common
見出す|1259130|jmdict-eng-common
見出だす|1259130|jmdict-eng-common
みえる|1259140|jmdict-eng-common
見える|1259140|jmdict-eng-common
視える|1259140|jmdict-eng-common
みせびらかす|1259200|jmdict-eng-common
見せびらかす|1259200|jmdict-eng-common
みせる|1259210|jmdict-eng-common
見せる|1259210|jmdict-eng-common
観せる|1259210|jmdict-eng-common
みせかけ|1259220|jmdict-eng-common
見せかけ|1259220|jmdict-eng-common
見せ掛け|1259220|jmdict-eng-common
みっともない|1259250|jmdict-eng-common
見っともない|1259250|jmdict-eng-common
見っとも無い|1259250|jmdict-eng-common
みる|1259290|jmdict-eng-common
見る|1259290|jmdict-eng-common
視る|1259290|jmdict-eng-common
覧る|1259290|jmdict-eng-common
観る|1259290|jmdict-eng-common
みちがえる|1259300|jmdict-eng-common
見ちがえる|1259300|jmdict-eng-common
見違える|1259300|jmdict-eng-common
みくだす|1259360|jmdict-eng-common
見下す|1259360|jmdict-eng-common
みおろす|1259370|jmdict-eng-common
見おろす|1259370|jmdict-eng-common
見下ろす|1259370|jmdict-eng-common
けんかい|1259390|jmdict-eng-common
見解|1259390|jmdict-eng-common
けんがく|1259440|jmdict-eng-common
見学|1259440|jmdict-eng-common
みきわめる|1259490|jmdict-eng-common
見きわめる|1259490|jmdict-eng-common
見極める|1259490|jmdict-eng-common
みぐるしい|1259500|jmdict-eng-common
見苦しい|1259500|jmdict-eng-common
見醜しい|1259500|jmdict-eng-common
醜しい|1259500|jmdict-eng-common
みあい|1259550|jmdict-eng-common
見合|1259550|jmdict-eng-common
見合い|1259550|jmdict-eng-common
みあわせる|1259570|jmdict-eng-common
見あわせる|1259570|jmdict-eng-common
見合せる|1259570|jmdict-eng-common
見合わせる|1259570|jmdict-eng-common
みこむ|1259580|jmdict-eng-common
見込む|1259580|jmdict-eng-common
みごと|1259620|jmdict-eng-common
美事|1259620|jmdict-eng-common
見事|1259620|jmdict-eng-common
けんしき|1259630|jmdict-eng-common
見識|1259630|jmdict-eng-common
みうしなう|1259640|jmdict-eng-common
見うしなう|1259640|jmdict-eng-common
見失う|1259640|jmdict-eng-common
みすてる|1259660|jmdict-eng-common
見すてる|1259660|jmdict-eng-common
見捨てる|1259660|jmdict-eng-common
見棄てる|1259660|jmdict-eng-common
みまもる|1259680|jmdict-eng-common
目戍る|1259680|jmdict-eng-common
見守る|1259680|jmdict-eng-common
見戍る|1259680|jmdict-eng-common
みうける|1259690|jmdict-eng-common
見うける|1259690|jmdict-eng-common
見受ける|1259690|jmdict-eng-common
みならう|1259700|jmdict-eng-common
見ならう|1259700|jmdict-eng-common
見倣う|1259700|jmdict-eng-common
見習う|1259700|jmdict-eng-common
みだし|1259710|jmdict-eng-common
見出し|1259710|jmdict-eng-common
みあげる|1259740|jmdict-eng-common
見あげる|1259740|jmdict-eng-common
見上げる|1259740|jmdict-eng-common
みはらし|1259770|jmdict-eng-common
見はらし|1259770|jmdict-eng-common
見晴し|1259770|jmdict-eng-common
見晴らし|1259770|jmdict-eng-common
みはらす|1259780|jmdict-eng-common
見晴す|1259780|jmdict-eng-common
見晴らす|1259780|jmdict-eng-common
みきり|1259810|jmdict-eng-common
見切り|1259810|jmdict-eng-common
みおくり|1259820|jmdict-eng-common
見送り|1259820|jmdict-eng-common
みおくる|1259830|jmdict-eng-common
見送る|1259830|jmdict-eng-common
みそこなう|1259840|jmdict-eng-common
見そこなう|1259840|jmdict-eng-common
見損う|1259840|jmdict-eng-common
見損なう|1259840|jmdict-eng-common
みしらぬ|1259860|jmdict-eng-common
見しらぬ|1259860|jmdict-eng-common
見知らぬ|1259860|jmdict-eng-common
けんち|1259870|jmdict-eng-common
見地|1259870|jmdict-eng-common
みはる|1259880|jmdict-eng-common
瞠る|1259880|jmdict-eng-common
見はる|1259880|jmdict-eng-common
見張る|1259880|jmdict-eng-common
みなおし|1259890|jmdict-eng-common
見直し|1259890|jmdict-eng-common
みなおす|1259900|jmdict-eng-common
見なおす|1259900|jmdict-eng-common
見直す|1259900|jmdict-eng-common
みわたす|1259920|jmdict-eng-common
見わたす|1259920|jmdict-eng-common
見渡す|1259920|jmdict-eng-common
けんとう|1259930|jmdict-eng-common
見当|1259930|jmdict-eng-common
みあたる|1259950|jmdict-eng-common
見あたる|1259950|jmdict-eng-common
見当たる|1259950|jmdict-eng-common
見当る|1259950|jmdict-eng-common
みまう|1259990|jmdict-eng-common
見舞う|1259990|jmdict-eng-common
けんぶつ|1260000|jmdict-eng-common
見物|1260000|jmdict-eng-common
けんぶつにん|1260010|jmdict-eng-common
見物人|1260010|jmdict-eng-common
みわける|1260020|jmdict-eng-common
見わける|1260020|jmdict-eng-common
見分ける|1260020|jmdict-eng-common
けんぶん|1260030|jmdict-eng-common
けんもん|1260030|jmdict-eng-common
見聞|1260030|jmdict-eng-common
みかえす|1260050|jmdict-eng-common
見返す|1260050|jmdict-eng-common
みかえり|1260060|jmdict-eng-common
見返り|1260060|jmdict-eng-common
みかた|1260070|jmdict-eng-common
見方|1260070|jmdict-eng-common
みほん|1260100|jmdict-eng-common
見本|1260100|jmdict-eng-common
みほんいち|1260110|jmdict-eng-common
見本市|1260110|jmdict-eng-common
みおとす|1260140|jmdict-eng-common
見落す|1260140|jmdict-eng-common
見落とす|1260140|jmdict-eng-common
けんきょ|1260190|jmdict-eng-common
謙虚|1260190|jmdict-eng-common
けんそん|1260240|jmdict-eng-common
謙そん|1260240|jmdict-eng-common
謙遜|1260240|jmdict-eng-common
かしこい|1260260|jmdict-eng-common
畏い|1260260|jmdict-eng-common
賢い|1260260|jmdict-eng-common
けんじん|1260290|jmdict-eng-common
賢人|1260290|jmdict-eng-common
けんぼ|1260310|jmdict-eng-common
賢母|1260310|jmdict-eng-common
けんめい|1260320|jmdict-eng-common
賢明|1260320|jmdict-eng-common
のき|1260330|jmdict-eng-common
宇|1260330|jmdict-eng-common
檐|1260330|jmdict-eng-common
簷|1260330|jmdict-eng-common
軒|1260330|jmdict-eng-common
のきさき|1260370|jmdict-eng-common
軒先|1260370|jmdict-eng-common
のきなみ|1260380|jmdict-eng-common
軒並|1260380|jmdict-eng-common
軒並み|1260380|jmdict-eng-common
けんとうし|1260480|jmdict-eng-common
遣唐使|1260480|jmdict-eng-common
かぎ|1260490|jmdict-eng-common
カギ|1260490|jmdict-eng-common
鍵|1260490|jmdict-eng-common
鑰|1260490|jmdict-eng-common
けんばん|1260520|jmdict-eng-common
けん盤|1260520|jmdict-eng-common
鍵盤|1260520|jmdict-eng-common
けわしい|1260530|jmdict-eng-common
峻しい|1260530|jmdict-eng-common
嶮しい|1260530|jmdict-eng-common
険しい|1260530|jmdict-eng-common
けんあく|1260560|jmdict-eng-common
険悪|1260560|jmdict-eng-common
けんざい|1260620|jmdict-eng-common
顕在|1260620|jmdict-eng-common
けんしょう|1260630|jmdict-eng-common
顕彰|1260630|jmdict-eng-common
けんちょ|1260640|jmdict-eng-common
顕著|1260640|jmdict-eng-common
顯著|1260640|jmdict-eng-common
けんびきょう|1260660|jmdict-eng-common
顕微鏡|1260660|jmdict-eng-common
もと|1260670|jmdict-eng-common
元|1260670|jmdict-eng-common
因|1260670|jmdict-eng-common
基|1260670|jmdict-eng-common
本|1260670|jmdict-eng-common
素|1260670|jmdict-eng-common
もとより|1260700|jmdict-eng-common
元より|1260700|jmdict-eng-common
固より|1260700|jmdict-eng-common
素より|1260700|jmdict-eng-common
げんき|1260720|jmdict-eng-common
元気|1260720|jmdict-eng-common
元氣|1260720|jmdict-eng-common
げんごう|1260800|jmdict-eng-common
元号|1260800|jmdict-eng-common
げんしゅ|1260870|jmdict-eng-common
元首|1260870|jmdict-eng-common
げんすい|1260890|jmdict-eng-common
元帥|1260890|jmdict-eng-common
元師|1260890|jmdict-eng-common
がんそ|1260940|jmdict-eng-common
元祖|1260940|jmdict-eng-common
がんたん|1260950|jmdict-eng-common
元旦|1260950|jmdict-eng-common
がんじつ|1261010|jmdict-eng-common
がんにち|1261010|jmdict-eng-common
元日|1261010|jmdict-eng-common
がんねん|1261020|jmdict-eng-common
元年|1261020|jmdict-eng-common
がんぽん|1261070|jmdict-eng-common
げんぽん|1261070|jmdict-eng-common
元本|1261070|jmdict-eng-common
がんらい|1261080|jmdict-eng-common
元来|1261080|jmdict-eng-common
げんろう|1261090|jmdict-eng-common
元老|1261090|jmdict-eng-common
げんろく|1261110|jmdict-eng-common
元禄|1261110|jmdict-eng-common
はら|1261140|jmdict-eng-common
原|1261140|jmdict-eng-common
はらっぱ|1261150|jmdict-eng-common
原っぱ|1261150|jmdict-eng-common
げんあん|1261160|jmdict-eng-common
原案|1261160|jmdict-eng-common
げいいん|1261190|jmdict-eng-common
げんいん|1261190|jmdict-eng-common
原因|1261190|jmdict-eng-common
げんが|1261250|jmdict-eng-common
原画|1261250|jmdict-eng-common
げんぎ|1261280|jmdict-eng-common
原義|1261280|jmdict-eng-common
げんけい|1261300|jmdict-eng-common
原型|1261300|jmdict-eng-common
げんけい|1261310|jmdict-eng-common
原形|1261310|jmdict-eng-common
げんこう|1261340|jmdict-eng-common
原稿|1261340|jmdict-eng-common
げんこうようし|1261370|jmdict-eng-common
原稿用紙|1261370|jmdict-eng-common
げんこく|1261400|jmdict-eng-common
原告|1261400|jmdict-eng-common
げんざいりょう|1261430|jmdict-eng-common
原材料|1261430|jmdict-eng-common
げんさく|1261450|jmdict-eng-common
原作|1261450|jmdict-eng-common
げんさん|1261470|jmdict-eng-common
原産|1261470|jmdict-eng-common
げんさんち|1261480|jmdict-eng-common
原産地|1261480|jmdict-eng-common
げんし|1261500|jmdict-eng-common
原始|1261500|jmdict-eng-common
げんし|1261570|jmdict-eng-common
原子|1261570|jmdict-eng-common
げんしかく|1261600|jmdict-eng-common
原子核|1261600|jmdict-eng-common
げんしりょく|1261750|jmdict-eng-common
原子力|1261750|jmdict-eng-common
げんしろ|1261790|jmdict-eng-common
原子炉|1261790|jmdict-eng-common
げんじゅうみん|1261840|jmdict-eng-common
原住民|1261840|jmdict-eng-common
げんしょ|1261850|jmdict-eng-common
原書|1261850|jmdict-eng-common
げんしょく|1261870|jmdict-eng-common
原色|1261870|jmdict-eng-common
げんじん|1261930|jmdict-eng-common
原人|1261930|jmdict-eng-common
げんすいばく|1261950|jmdict-eng-common
原水爆|1261950|jmdict-eng-common
げんせい|1262000|jmdict-eng-common
原生|1262000|jmdict-eng-common
げんせん|1262040|jmdict-eng-common
原潜|1262040|jmdict-eng-common
げんそく|1262070|jmdict-eng-common
原則|1262070|jmdict-eng-common
げんてん|1262160|jmdict-eng-common
原点|1262160|jmdict-eng-common
げんどうりょく|1262210|jmdict-eng-common
原動力|1262210|jmdict-eng-common
げんばく|1262220|jmdict-eng-common
原爆|1262220|jmdict-eng-common
げんぱつ|1262240|jmdict-eng-common
原発|1262240|jmdict-eng-common
げんぶん|1262340|jmdict-eng-common
原文|1262340|jmdict-eng-common
げんぽん|1262360|jmdict-eng-common
原本|1262360|jmdict-eng-common
げんや|1262410|jmdict-eng-common
原野|1262410|jmdict-eng-common
げんゆ|1262430|jmdict-eng-common
原油|1262430|jmdict-eng-common
げんり|1262460|jmdict-eng-common
原理|1262460|jmdict-eng-common
げんりょう|1262490|jmdict-eng-common
原料|1262490|jmdict-eng-common
おごそか|1262520|jmdict-eng-common
厳か|1262520|jmdict-eng-common
きびしい|1262530|jmdict-eng-common
厳しい|1262530|jmdict-eng-common
酷しい|1262530|jmdict-eng-common
げんかい|1262560|jmdict-eng-common
厳戒|1262560|jmdict-eng-common
げんかく|1262570|jmdict-eng-common
厳格|1262570|jmdict-eng-common
げんきん|1262590|jmdict-eng-common
厳禁|1262590|jmdict-eng-common
げんしゅ|1262650|jmdict-eng-common
厳守|1262650|jmdict-eng-common
げんじゅう|1262660|jmdict-eng-common
げんじょう|1262660|jmdict-eng-common
げんちょう|1262660|jmdict-eng-common
厳重|1262660|jmdict-eng-common
げんしゅく|1262670|jmdict-eng-common
厳粛|1262670|jmdict-eng-common
げんばつ|1262780|jmdict-eng-common
厳罰|1262780|jmdict-eng-common
げんみつ|1262830|jmdict-eng-common
厳密|1262830|jmdict-eng-common
まぼろし|1262880|jmdict-eng-common
幻|1262880|jmdict-eng-common
げんえい|1262900|jmdict-eng-common
幻影|1262900|jmdict-eng-common
げんかく|1262910|jmdict-eng-common
幻覚|1262910|jmdict-eng-common
げんそう|1262950|jmdict-eng-common
幻想|1262950|jmdict-eng-common
げんめつ|1263010|jmdict-eng-common
幻滅|1263010|jmdict-eng-common
げんがく|1263050|jmdict-eng-common
弦楽|1263050|jmdict-eng-common
絃楽|1263050|jmdict-eng-common
げんがっき|1263060|jmdict-eng-common
弦楽器|1263060|jmdict-eng-common
絃楽器|1263060|jmdict-eng-common
へらす|1263110|jmdict-eng-common
減らす|1263110|jmdict-eng-common
へる|1263120|jmdict-eng-common
減る|1263120|jmdict-eng-common
げんかしょうきゃく|1263150|jmdict-eng-common
減価償却|1263150|jmdict-eng-common
げんがく|1263160|jmdict-eng-common
減額|1263160|jmdict-eng-common
げんさん|1263180|jmdict-eng-common
減産|1263180|jmdict-eng-common
げんしゅう|1263200|jmdict-eng-common
減収|1263200|jmdict-eng-common
げんしょう|1263210|jmdict-eng-common
減少|1263210|jmdict-eng-common
げんぜい|1263260|jmdict-eng-common
減税|1263260|jmdict-eng-common
げんそく|1263270|jmdict-eng-common
減速|1263270|jmdict-eng-common
げんたい|1263280|jmdict-eng-common
減退|1263280|jmdict-eng-common
げんてん|1263290|jmdict-eng-common
減点|1263290|jmdict-eng-common
げんたん|1263310|jmdict-eng-common
減反|1263310|jmdict-eng-common
減段|1263310|jmdict-eng-common
げんぽう|1263320|jmdict-eng-common
減俸|1263320|jmdict-eng-common
げんめん|1263340|jmdict-eng-common
減免|1263340|jmdict-eng-common
げんりょう|1263350|jmdict-eng-common
減量|1263350|jmdict-eng-common
みなもと|1263360|jmdict-eng-common
源|1263360|jmdict-eng-common
げんせん|1263380|jmdict-eng-common
原泉|1263380|jmdict-eng-common
源泉|1263380|jmdict-eng-common
げんりゅう|1263390|jmdict-eng-common
源流|1263390|jmdict-eng-common
げんかん|1263400|jmdict-eng-common
玄関|1263400|jmdict-eng-common
玄關|1263400|jmdict-eng-common
くろうと|1263430|jmdict-eng-common
くろと|1263430|jmdict-eng-common
玄人|1263430|jmdict-eng-common
黒人|1263430|jmdict-eng-common
げんまい|1263470|jmdict-eng-common
玄米|1263470|jmdict-eng-common
あらわす|1263490|jmdict-eng-common
現す|1263490|jmdict-eng-common
現わす|1263490|jmdict-eng-common
表す|1263490|jmdict-eng-common
表わす|1263490|jmdict-eng-common
顕す|1263490|jmdict-eng-common
げんに|1263500|jmdict-eng-common
現に|1263500|jmdict-eng-common
あらわれる|1263510|jmdict-eng-common
現れる|1263510|jmdict-eng-common
現われる|1263510|jmdict-eng-common
表れる|1263510|jmdict-eng-common
表われる|1263510|jmdict-eng-common
顕れる|1263510|jmdict-eng-common
顕われる|1263510|jmdict-eng-common
げんきょう|1263530|jmdict-eng-common
現況|1263530|jmdict-eng-common
げんきん|1263550|jmdict-eng-common
現金|1263550|jmdict-eng-common
げんこう|1263630|jmdict-eng-common
現行|1263630|jmdict-eng-common
げんざい|1263650|jmdict-eng-common
現在|1263650|jmdict-eng-common
見在|1263650|jmdict-eng-common
げんじてん|1263690|jmdict-eng-common
現時点|1263690|jmdict-eng-common
げんじつ|1263710|jmdict-eng-common
現実|1263710|jmdict-eng-common
げんじつてき|1263730|jmdict-eng-common
現実的|1263730|jmdict-eng-common
げんじゅうしょ|1263740|jmdict-eng-common
現住所|1263740|jmdict-eng-common
げんしょう|1263750|jmdict-eng-common
現象|1263750|jmdict-eng-common
げんじょう|1263760|jmdict-eng-common
げんば|1263760|jmdict-eng-common
現場|1263760|jmdict-eng-common
げんじょう|1263770|jmdict-eng-common
現状|1263770|jmdict-eng-common
げんしょく|1263780|jmdict-eng-common
現職|1263780|jmdict-eng-common
げんぞう|1263800|jmdict-eng-common
現像|1263800|jmdict-eng-common
げんだい|1263810|jmdict-eng-common
現代|1263810|jmdict-eng-common
げんち|1263860|jmdict-eng-common
現地|1263860|jmdict-eng-common
げんぶつ|1263880|jmdict-eng-common
現物|1263880|jmdict-eng-common
げんえき|1263890|jmdict-eng-common
現役|1263890|jmdict-eng-common
いいまわし|1263960|jmdict-eng-common
言いまわし|1263960|jmdict-eng-common
言い回し|1263960|jmdict-eng-common
言い廻し|1263960|jmdict-eng-common
言回し|1263960|jmdict-eng-common
いいだす|1264080|jmdict-eng-common
云いだす|1264080|jmdict-eng-common
云い出す|1264080|jmdict-eng-common
云出す|1264080|jmdict-eng-common
言いだす|1264080|jmdict-eng-common
言い出す|1264080|jmdict-eng-common
言出す|1264080|jmdict-eng-common
いいきる|1264100|jmdict-eng-common
いい切る|1264100|jmdict-eng-common
言いきる|1264100|jmdict-eng-common
言い切る|1264100|jmdict-eng-common
言切る|1264100|jmdict-eng-common
いいわたす|1264190|jmdict-eng-common
言い渡す|1264190|jmdict-eng-common
言渡す|1264190|jmdict-eng-common
いいあらわす|1264220|jmdict-eng-common
言い現す|1264220|jmdict-eng-common
言い表す|1264220|jmdict-eng-common
言い表わす|1264220|jmdict-eng-common
言表す|1264220|jmdict-eng-common
いいぶん|1264250|jmdict-eng-common
言い分|1264250|jmdict-eng-common
言分|1264250|jmdict-eng-common
いいかえす|1264290|jmdict-eng-common
いい返す|1264290|jmdict-eng-common
言いかえす|1264290|jmdict-eng-common
言い返えす|1264290|jmdict-eng-common
言い返す|1264290|jmdict-eng-common
言返す|1264290|jmdict-eng-common
いいかた|1264330|jmdict-eng-common
言い方|1264330|jmdict-eng-common
言方|1264330|jmdict-eng-common
いうまでもない|1264350|jmdict-eng-common
ゆうまでもない|1264350|jmdict-eng-common
言うまでもない|1264350|jmdict-eng-common
言うまでも無い|1264350|jmdict-eng-common
言う迄もない|1264350|jmdict-eng-common
言う迄も無い|1264350|jmdict-eng-common
いわば|1264380|jmdict-eng-common
言わば|1264380|jmdict-eng-common
謂わば|1264380|jmdict-eng-common
げんきゅう|1264410|jmdict-eng-common
言及|1264410|jmdict-eng-common
げんきょ|1264420|jmdict-eng-common
げんご|1264420|jmdict-eng-common
ごんご|1264420|jmdict-eng-common
言語|1264420|jmdict-eng-common
げんしち|1264490|jmdict-eng-common
げんしつ|1264490|jmdict-eng-common
げんち|1264490|jmdict-eng-common
言質|1264490|jmdict-eng-common
げんどう|1264520|jmdict-eng-common
言動|1264520|jmdict-eng-common
げんめい|1264530|jmdict-eng-common
言明|1264530|jmdict-eng-common
けとば|1264540|jmdict-eng-common
ことば|1264540|jmdict-eng-common
言葉|1264540|jmdict-eng-common
詞|1264540|jmdict-eng-common
辞|1264540|jmdict-eng-common
ことばづかい|1264560|jmdict-eng-common
ことば使い|1264560|jmdict-eng-common
ことば遣い|1264560|jmdict-eng-common
言葉つかい|1264560|jmdict-eng-common
言葉づかい|1264560|jmdict-eng-common
言葉使い|1264560|jmdict-eng-common
言葉遣い|1264560|jmdict-eng-common
げんろん|1264580|jmdict-eng-common
言論|1264580|jmdict-eng-common
ことわざ|1264600|jmdict-eng-common
諺|1264600|jmdict-eng-common
かぎり|1264610|jmdict-eng-common
限り|1264610|jmdict-eng-common
かぎりない|1264620|jmdict-eng-common
限りない|1264620|jmdict-eng-common
限り無い|1264620|jmdict-eng-common
かぎる|1264640|jmdict-eng-common
限る|1264640|jmdict-eng-common
げんかい|1264650|jmdict-eng-common
限界|1264650|jmdict-eng-common
げんてい|1264670|jmdict-eng-common
限定|1264670|jmdict-eng-common
げんど|1264690|jmdict-eng-common
限度|1264690|jmdict-eng-common
げんどがく|1264700|jmdict-eng-common
限度額|1264700|jmdict-eng-common
こ|1264740|jmdict-eng-common
ケ|1264740|jmdict-eng-common
コ|1264740|jmdict-eng-common
ヶ|1264740|jmdict-eng-common
個|1264740|jmdict-eng-common
箇|1264740|jmdict-eng-common
こしつ|1264750|jmdict-eng-common
個室|1264750|jmdict-eng-common
こじん|1264770|jmdict-eng-common
個人|1264770|jmdict-eng-common
こじんさ|1264830|jmdict-eng-common
個人差|1264830|jmdict-eng-common
こじんてき|1264890|jmdict-eng-common
個人的|1264890|jmdict-eng-common
こせい|1264960|jmdict-eng-common
個性|1264960|jmdict-eng-common
こせいてき|1264970|jmdict-eng-common
個性的|1264970|jmdict-eng-common
こたい|1264980|jmdict-eng-common
個体|1264980|jmdict-eng-common
こてん|1264990|jmdict-eng-common
個展|1264990|jmdict-eng-common
こべつ|1265000|jmdict-eng-common
個別|1265000|jmdict-eng-common
箇別|1265000|jmdict-eng-common
いにしえ|1265040|jmdict-eng-common
古|1265040|jmdict-eng-common
古え|1265040|jmdict-eng-common
往古|1265040|jmdict-eng-common
ふるい|1265070|jmdict-eng-common
古い|1265070|jmdict-eng-common
故い|1265070|jmdict-eng-common
旧い|1265070|jmdict-eng-common
こご|1265360|jmdict-eng-common
古語|1265360|jmdict-eng-common
こきん|1265380|jmdict-eng-common
ここん|1265380|jmdict-eng-common
古今|1265380|jmdict-eng-common
こさん|1265410|jmdict-eng-common
古参|1265410|jmdict-eng-common
ふるくさい|1265530|jmdict-eng-common
古くさい|1265530|jmdict-eng-common
古臭い|1265530|jmdict-eng-common
こしょ|1265540|jmdict-eng-common
古書|1265540|jmdict-eng-common
こじょう|1265560|jmdict-eng-common
古城|1265560|jmdict-eng-common
ふるす|1265720|jmdict-eng-common
古巣|1265720|jmdict-eng-common
こだい|1265760|jmdict-eng-common
古代|1265760|jmdict-eng-common
ふるぎ|1265850|jmdict-eng-common
古着|1265850|jmdict-eng-common
こてん|1265860|jmdict-eng-common
古典|1265860|jmdict-eng-common
こてんてき|1265900|jmdict-eng-common
古典的|1265900|jmdict-eng-common
こと|1265960|jmdict-eng-common
古都|1265960|jmdict-eng-common
こふう|1266070|jmdict-eng-common
古風|1266070|jmdict-eng-common
こふん|1266100|jmdict-eng-common
古墳|1266100|jmdict-eng-common
ふるほんや|1266170|jmdict-eng-common
古本屋|1266170|jmdict-eng-common
こらい|1266190|jmdict-eng-common
古来|1266190|jmdict-eng-common
よびかける|1266280|jmdict-eng-common
呼びかける|1266280|jmdict-eng-common
呼び掛ける|1266280|jmdict-eng-common
呼掛ける|1266280|jmdict-eng-common
よびすて|1266340|jmdict-eng-common
呼びすて|1266340|jmdict-eng-common
呼び捨|1266340|jmdict-eng-common
呼び捨て|1266340|jmdict-eng-common
呼捨て|1266340|jmdict-eng-common
よびだす|1266350|jmdict-eng-common
呼びだす|1266350|jmdict-eng-common
呼び出す|1266350|jmdict-eng-common
呼出す|1266350|jmdict-eng-common
喚び出す|1266350|jmdict-eng-common
よびみず|1266360|jmdict-eng-common
呼び水|1266360|jmdict-eng-common
呼水|1266360|jmdict-eng-common
こせい|1266370|jmdict-eng-common
よびごえ|1266370|jmdict-eng-common
呼び声|1266370|jmdict-eng-common
呼声|1266370|jmdict-eng-common
よびもどす|1266410|jmdict-eng-common
よび戻す|1266410|jmdict-eng-common
呼びもどす|1266410|jmdict-eng-common
呼び戻す|1266410|jmdict-eng-common
呼戻す|1266410|jmdict-eng-common
